station,year,month,day,hour,wind_direction,wind_speed,wind_steadiness,pressure,temperature_at_2m,temperature_at_10m,temperature_at_top,relative_humidity,precipitation,date,timestamp
BRW,2016,4,7,0,91,12.3,100,1016.76,-12.8,-12.6,,,,2016-04-07 00:00:00,2016-04-07 00:00:00
BRW,2016,4,7,1,91,12.0,100,1017.07,-12.8,-12.6,,,,2016-04-07 00:00:00,2016-04-07 01:00:00
BRW,2016,4,7,2,92,11.9,100,1017.31,-13.1,-12.7,,,,2016-04-07 00:00:00,2016-04-07 02:00:00
BRW,2016,4,7,3,92,11.6,100,1017.58,-13.4,-13.0,,,,2016-04-07 00:00:00,2016-04-07 03:00:00
BRW,2016,4,7,4,90,11.3,100,1017.91,-13.9,-13.5,,,,2016-04-07 00:00:00,2016-04-07 04:00:00
BRW,2016,4,7,5,91,10.7,100,1018.57,-14.4,-13.9,,,,2016-04-07 00:00:00,2016-04-07 05:00:00
BRW,2016,4,7,6,91,11.0,100,1019.08,-14.9,-14.4,,,,2016-04-07 00:00:00,2016-04-07 06:00:00
BRW,2016,4,7,7,90,11.2,100,1019.5,-15.1,-14.7,,,,2016-04-07 00:00:00,2016-04-07 07:00:00
BRW,2016,4,7,8,92,11.3,100,1019.89,-15.1,-14.7,,,,2016-04-07 00:00:00,2016-04-07 08:00:00
BRW,2016,4,7,9,91,11.2,100,1020.36,-15.3,-15.0,,,,2016-04-07 00:00:00,2016-04-07 09:00:00
BRW,2016,4,7,10,91,11.0,100,1020.52,-15.6,-15.3,,,,2016-04-07 00:00:00,2016-04-07 10:00:00
BRW,2016,4,7,11,92,11.1,100,1020.6,-16.0,-15.7,,,,2016-04-07 00:00:00,2016-04-07 11:00:00
BRW,2016,4,7,12,94,10.7,100,1020.76,-16.5,-16.1,,,,2016-04-07 00:00:00,2016-04-07 12:00:00
BRW,2016,4,7,13,91,11.1,100,1020.84,-16.4,-16.2,,,,2016-04-07 00:00:00,2016-04-07 13:00:00
BRW,2016,4,7,14,90,11.6,100,1020.88,-16.1,-15.9,,,,2016-04-07 00:00:00,2016-04-07 14:00:00
BRW,2016,4,7,15,90,11.4,100,1020.99,-16.0,-15.8,,,,2016-04-07 00:00:00,2016-04-07 15:00:00
BRW,2016,4,7,16,88,11.5,100,1021.0,-15.9,-15.7,,,,2016-04-07 00:00:00,2016-04-07 16:00:00
BRW,2016,4,7,17,86,10.3,100,1020.98,-16.0,-15.8,,,,2016-04-07 00:00:00,2016-04-07 17:00:00
BRW,2016,4,7,18,87,11.1,100,1021.15,-15.3,-15.2,,,,2016-04-07 00:00:00,2016-04-07 18:00:00
BRW,2016,4,7,19,88,11.6,100,1021.19,-14.7,-14.6,,,,2016-04-07 00:00:00,2016-04-07 19:00:00
BRW,2016,4,7,20,88,11.6,100,1021.2,-14.1,-14.0,,,,2016-04-07 00:00:00,2016-04-07 20:00:00
BRW,2016,4,7,21,87,12.3,100,1021.08,-13.6,-13.5,,,,2016-04-07 00:00:00,2016-04-07 21:00:00
BRW,2016,4,7,22,87,12.9,100,1020.96,-13.2,-13.0,,,,2016-04-07 00:00:00,2016-04-07 22:00:00
BRW,2016,4,7,23,85,13.6,100,1020.75,-12.8,-12.6,,,,2016-04-07 00:00:00,2016-04-07 23:00:00
